Merchant_ID,Merchant_Country,Merchant_Language,Merchant_Creation_Timestamp,Merchant_Subscription_Timestamp,Merchant_Days_To_Subscribe,Merchant_Hours_To_Subscribe,Merchant_End_Trial,Merchant_Creation_Year,Merchant_Creation_Month,Merchant_Creation_Day_Of_Week,Merchant_Creation_Time,Merchant_Creation_Time_Period,Merchant_Billing_Country,Merchant_Billing_City,Merchant_Billing_Zip,Merchant_Plan_Offer,Merchant_Plan_Periodicity,Shop_Status,Shop_Name,Shop_ID,Shop_Image_Version,Shop_Existence_Days,Shop_Last_Bo_Connection_Date,Shop_Theme,Shop_Last_Theme_Change_Date,Shop_Products_Count,Shop_Shipping_Methods_Count,Shop_Last_Shipping_Method_Config_Date,Shop_Payment_Methods_Count,Shop_Last_Payment_Method_Config_Date,Shop_Bo_Connections,Shop_Bo_Connections_Last_7_Days,Shop_Bo_Connections_Last_30_Days,Shop_Orders_Count,Shop_Orders_Count_Last_7_Days,Shop_Orders_Count_Last_30_Days,Shop_Last_Order_Date,Shop_Gross_Sales,Shop_Gross_Sales_Last_7_Days,Shop_Gross_Sales_Last_30_Days,Shop_Last_Logo_Change_Date,Shop_Last_Favicon_Change_Date
575,es,es,2017-11-03 09:37:05.000000 UTC,,,,2017-12-03,2017,November,Friday,10:37,Morning,Unknown,Unknown,Unknown,Trial,Unknown,disabled,M Manantial,m-manantial,1.7.2.1__1.0.1__20171030-02,39,20171103,minimal,,0,1,20171104,4,20171104,4,0,0,0,0,0,,0,0,0,20171103,
585,es,es,2017-11-03 15:57:21.000000 UTC,,,,2017-12-03,2017,November,Friday,16:57,Day,es,Sant Lluis,7713,Trial,Unknown,disabled,Venera tv group,venera-tv-group,1.7.2.1__1.0.1__20171030-02,39,20171103,minimal,,0,1,20171105,4,20171105,4,0,0,0,0,0,,0,0,0,20171103,
574,es,es,2017-11-03 10:02:17.000000 UTC,,,,2017-12-03,2017,November,Friday,11:02,Morning,es,PALAMÓS,17230,Trial,Unknown,disabled,bolsasNONWOVEN,bolsasnonwoven,1.7.2.1__1.0.1__20171030-02,39,20171104,lifestyle,,8,1,20171104,4,20171104,4,0,0,0,0,0,,0,0,0,,
457,es,es,2017-11-02 09:47:21.000000 UTC,,,,2017-12-02,2017,November,Thursday,10:47,Morning,Unknown,Unknown,Unknown,Trial,Unknown,disabled,Proyecto CCGranada,proyecto-ccgranada,1.7.2.1__1.0.1__20171030-02,40,20171104,lifestyle,,0,1,20171104,4,20171104,4,0,0,0,0,0,,0,0,0,,
451,es,es,2017-11-01 19:19:06.000000 UTC,,,,2017-12-01,2017,November,Wednesday,20:19,Evening,Unknown,Unknown,Unknown,Trial,Unknown,disabled,pdlc,pdlc,1.7.2.1__1.0.1__20171030-02,41,20171101,minimal,,0,1,20171103,4,20171103,4,0,0,0,0,0,,0,0,0,,
419,es,es,2017-10-31 15:40:03.000000 UTC,,,,2017-11-30,2017,October,Tuesday,16:40,Day,Unknown,Unknown,Unknown,Trial,Unknown,disabled,Moda_de_Asia,moda-de-asia,1.7.2.1__1.0.1__20171030-02,42,20171031,classic,,2,1,20171102,4,20171102,4,0,0,0,0,0,,0,0,0,20171031,20171031
413,es,es,2017-10-31 15:08:47.000000 UTC,,,,2017-11-30,2017,October,Tuesday,16:08,Day,Unknown,Unknown,Unknown,Trial,Unknown,disabled,TheShop,theshop,1.7.2.1__1.0.1__20171030-02,42,20171031,classic,,3,1,20171101,4,20171101,4,0,0,0,0,0,,0,0,0,20171031,
380,de,en,2017-10-30 04:22:12.000000 UTC,,,,2017-11-29,2017,October,Monday,05:22,Night,Unknown,Unknown,Unknown,Trial,Unknown,disabled,Raymonds Place,raymonds-place,1.7.2.1__1.0.1__20171030-02,43,20171030,classic,,0,1,20171031,4,20171101,4,0,0,0,0,0,,0,0,0,,
327,es,es,2017-10-27 06:56:23.000000 UTC,,,,2017-11-26,2017,October,Friday,08:56,Morning,Unknown,Unknown,Unknown,Trial,Unknown,disabled,probuyer,probuyer,1.7.2.1__1.0.1__20171030-02,46,20171027,classic,,0,1,20171028,4,20171101,4,0,0,0,0,0,,0,0,0,,
333,es,es,2017-10-27 09:44:39.000000 UTC,,,,2017-11-26,2017,October,Friday,11:44,Morning,Unknown,Unknown,Unknown,Trial,Unknown,disabled,DECO BabyStore,decobabystore,1.7.2.1__1.0.1__20171030-02,46,20171027,classic,,0,1,20171029,4,20171101,4,0,0,0,0,0,,0,0,0,20171027,
318,es,es,2017-10-26 16:45:05.000000 UTC,,,,2017-11-25,2017,October,Thursday,18:45,Evening,Unknown,Unknown,Unknown,Trial,Unknown,disabled,PROMODE,promode,1.7.2.1__1.0.1__20171030-02,47,20171104,lifestyle,20171104,0,1,20171028,4,20171101,4,0,0,0,0,0,,0,0,0,,
2557,fr,fr,2017-12-11 13:44:30.000000 UTC,,,,2018-01-10,2017,December,Monday,14:44,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,nad,nad,1.7.2.4__1.1.0__20171205,1,20171212,shopping,20171211,0,1,20171212,4,20171212,5,5,5,0,0,0,,0,0,0,,
2541,fr,fr,2017-12-11 09:17:43.000000 UTC,,,,2018-01-10,2017,December,Monday,10:17,Morning,Unknown,Unknown,Unknown,Trial,Unknown,created,LOC 2019,loc-2019,1.7.2.4__1.1.0__20171129,1,20171212,shopping,,2,1,20171212,4,20171212,5,5,5,1,1,1,20171212,60,60,60,20171212,
2532,es,es,2017-12-10 22:18:31.000000 UTC,,,,2018-01-09,2017,December,Sunday,23:18,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,begemot,begemot,1.7.2.4__1.1.0__20171129,2,20171211,lifestyle,,0,1,20171212,4,20171212,5,5,5,0,0,0,,0,0,0,20171211,20171211
2442,it,it,2017-12-08 18:50:52.000000 UTC,,,,2018-01-07,2017,December,Friday,19:50,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,MUST ,mustore,1.7.2.4__1.1.0__20171129,4,20171209,lifestyle,,0,1,20171210,4,20171210,5,5,5,0,0,0,,0,0,0,,
2434,fr,fr,2017-12-08 17:05:11.000000 UTC,,,,2018-01-07,2017,December,Friday,18:05,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,dou shop ,dou-shop,1.7.2.4__1.1.0__20171129,4,20171208,classic,,0,1,20171210,4,20171210,5,5,5,0,0,0,,0,0,0,,
2374,fr,fr,2017-12-07 15:00:22.000000 UTC,,,,2018-01-06,2017,December,Thursday,16:00,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,Adamoss,adamoss,1.7.2.4__1.1.0__20171129,5,20171207,lifestyle,,0,1,20171209,4,20171209,5,5,5,0,0,0,,0,0,0,,
2350,fr,fr,2017-12-07 07:55:40.000000 UTC,,,,2018-01-06,2017,December,Thursday,08:55,Morning,Unknown,Unknown,Unknown,Trial,Unknown,created,oddoneoutch,odd-one-outch,1.7.2.4__1.1.0__20171129,5,20171207,classic,,1,1,20171209,4,20171209,5,5,5,0,0,0,,0,0,0,,
2399,es,es,2017-12-07 22:46:08.000000 UTC,,,,2018-01-06,2017,December,Thursday,23:46,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,Aliensclothes,aliensclothes,1.7.2.4__1.1.0__20171129,5,20171208,classic,,23,1,20171208,4,20171208,5,5,5,0,0,0,,0,0,0,20171208,
2391,es,es,2017-12-07 18:51:15.000000 UTC,,,,2018-01-06,2017,December,Thursday,19:51,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,DaferShop,dafershop,1.7.2.4__1.1.0__20171129,5,20171208,shopping,20171208,24,1,20171209,4,20171209,5,5,5,0,0,0,,0,0,0,20171207,
2280,es,es,2017-12-05 08:37:09.000000 UTC,,,,2018-01-04,2017,December,Tuesday,09:37,Morning,Unknown,Unknown,Unknown,Trial,Unknown,created,Mitienda23,mitienda23,1.7.2.4__1.1.0__20171129,7,20171205,shopping,,0,1,20171206,4,20171206,5,0,5,0,0,0,,0,0,0,,
2271,fr,fr,2017-12-04 20:18:22.000000 UTC,,,,2018-01-03,2017,December,Monday,21:18,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,joée,joeeparis,1.7.2.4__1.1.0__20171129,8,20171210,minimal,20171206,0,1,20171206,4,20171206,5,3,5,0,0,0,,0,0,0,,
2250,fr,fr,2017-12-04 13:41:08.000000 UTC,,,,2018-01-03,2017,December,Monday,14:41,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,fcbn,francenegoce,1.7.2.4__1.1.0__20171129,8,20171204,classic,,2,1,20171206,4,20171206,5,0,5,0,0,0,,0,0,0,,
2258,fr,fr,2017-12-04 17:49:35.000000 UTC,,,,2018-01-03,2017,December,Monday,18:49,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,provets,provets,1.7.2.4__1.1.0__20171129,8,20171204,lifestyle,20171204,1,1,20171205,4,20171205,5,0,5,0,0,0,,0,0,0,,
2269,es,es,2017-12-04 20:14:57.000000 UTC,,,,2018-01-03,2017,December,Monday,21:14,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,donal,donal,1.7.2.4__1.1.0__20171129,8,20171205,minimal,,25,1,20171206,4,20171206,5,0,5,0,0,0,,0,0,0,20171205,
2251,fr,fr,2017-12-04 13:16:14.000000 UTC,,,,2018-01-03,2017,December,Monday,14:16,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,h.a.malin,hamalin,1.7.2.4__1.1.0__20171129,8,20171204,shopping,,0,1,20171206,4,20171206,5,0,5,0,0,0,,0,0,0,20171204,
2171,it,it,2017-12-02 15:23:00.000000 UTC,,,,2018-01-01,2017,December,Saturday,16:23,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,TENDAGGI BORRELLO,tendaggi-borrello,1.7.2.4__1.1.0__20171129,10,20171204,lifestyle,,0,1,20171203,4,20171203,5,0,5,0,0,0,,0,0,0,,
2182,it,it,2017-12-02 19:19:05.000000 UTC,,,,2018-01-01,2017,December,Saturday,20:19,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,LPGSHOPPING,lpgshopping,1.7.2.4__1.1.0__20171129,10,20171210,classic,,5,2,20171205,4,20171204,5,2,5,0,0,0,,0,0,0,20171203,
2176,fr,fr,2017-12-02 16:18:13.000000 UTC,,,,2018-01-01,2017,December,Saturday,17:18,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,Ma beautyfulmode,ma-beautyfulmode,1.7.2.4__1.1.0__20171129,10,20171202,classic,,0,1,20171203,4,20171203,5,0,5,0,0,0,,0,0,0,,
2156,fr,fr,2017-12-02 10:18:14.000000 UTC,,,,2018-01-01,2017,December,Saturday,11:18,Morning,Unknown,Unknown,Unknown,Trial,Unknown,created,emotionsfleurs,emotionsfleurs,1.7.2.4__1.1.0__20171129,10,20171202,classic,20171202,0,1,20171203,4,20171203,5,0,5,0,0,0,,0,0,0,20171202,
2118,de,de,2017-12-01 13:51:41.000000 UTC,,,,2017-12-31,2017,December,Friday,14:51,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,Ouloulou,ouloulou,1.7.2.4__1.1.0__20171129,11,20171206,classic,,7,1,20171203,4,20171203,5,1,5,0,0,0,,0,0,0,,
2110,it,it,2017-12-01 10:32:11.000000 UTC,,,,2017-12-31,2017,December,Friday,11:32,Morning,Unknown,Unknown,Unknown,Trial,Unknown,created,bombastick,bombastick,1.7.2.4__1.1.0__20171129,11,20171201,classic,,0,1,20171202,4,20171202,5,0,5,0,0,0,,0,0,0,,
2092,fr,fr,2017-11-30 19:36:47.000000 UTC,,,,2017-12-30,2017,November,Thursday,20:36,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,Mypersonnalshop,mypersonnalshop,1.7.2.4__1.1.0__20171129,12,20171205,lifestyle,,0,1,20171202,4,20171202,5,0,5,0,0,0,,0,0,0,,
1971,fr,fr,2017-11-29 02:15:43.000000 UTC,,,,2017-12-29,2017,November,Wednesday,03:15,Night,Unknown,Unknown,Unknown,Trial,Unknown,created,MV univers ,mv-univers,1.7.2.1__1.0.1__20171030-02,13,20171202,classic,,1,1,20171130,4,20171130,5,0,5,0,0,0,,0,0,0,,
1918,fr,fr,2017-11-28 12:47:57.000000 UTC,,,,2017-12-28,2017,November,Tuesday,13:47,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,hia-oil,hia-oil,1.7.2.1__1.0.1__20171030-02,14,20171130,lifestyle,,1,1,20171130,4,20171130,5,0,5,0,0,0,,0,0,0,20171128,
1916,es,es,2017-11-27 18:18:17.000000 UTC,,,,2017-12-27,2017,November,Monday,19:18,Evening,es,CULLEREDO,15670,Trial,Unknown,created,Alba Moda Y Complementos,alba-moda-y-complementos,1.7.2.1__1.0.1__20171030-02,15,20171128,minimal,,1,1,20171129,4,20171129,5,0,5,0,0,0,,0,0,0,20171127,
1892,es,es,2017-11-27 22:02:28.000000 UTC,,,,2017-12-27,2017,November,Monday,23:02,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,Evoluziona24,evoluziona24,1.7.2.1__1.0.1__20171030-02,15,20171207,classic,,1,1,20171129,4,20171129,5,1,5,0,0,0,,0,0,0,,
2202,it,it,2017-11-27 16:27:58.000000 UTC,,,,2017-12-27,2017,November,Monday,17:27,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,SardiniaOfficinalis,sardiniaofficinalis,1.7.2.1__1.0.1__20171030-02,15,20171203,classic,,0,1,20171129,4,20171129,5,0,5,0,0,0,,0,0,0,20171127,
1878,fr,fr,2017-11-27 18:25:49.000000 UTC,,,,2017-12-27,2017,November,Monday,19:25,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,printyo.fr,printyofr,1.7.2.1__1.0.1__20171030-02,15,20171127,classic,,0,1,20171129,4,20171129,5,0,5,0,0,0,,0,0,0,20171127,
1790,fr,fr,2017-11-26 19:27:06.000000 UTC,,,,2017-12-26,2017,November,Sunday,20:27,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,Parallel Life Studios,parallel-life-studios,1.7.2.1__1.0.1__20171030-02,16,20171126,lifestyle,,0,1,20171128,4,20171128,5,0,5,0,0,0,,0,0,0,20171126,
1751,fr,fr,2017-11-25 23:07:43.000000 UTC,,,,2017-12-25,2017,November,Sunday,00:07,Night,Unknown,Unknown,Unknown,Trial,Unknown,created,thegentleman,thegentleman,1.7.2.1__1.0.1__20171030-02,16,20171205,classic,,0,1,20171127,4,20171127,5,0,5,0,0,0,,0,0,0,,
1747,fr,fr,2017-11-25 21:05:21.000000 UTC,,,,2017-12-25,2017,November,Saturday,22:05,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,smartauto,smartauto,1.7.2.1__1.0.1__20171030-02,17,20171125,lifestyle,,0,1,20171127,4,20171127,5,0,5,0,0,0,,0,0,0,20171125,
1730,fr,fr,2017-11-25 15:08:57.000000 UTC,,,,2017-12-25,2017,November,Saturday,16:08,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,la boutique du créateur,la-boutique-du-createur,1.7.2.1__1.0.1__20171030-02,17,20171125,classic,,2,1,20171126,4,20171126,5,0,5,0,0,0,,0,0,0,,
1732,fr,fr,2017-11-25 15:23:51.000000 UTC,,,,2017-12-25,2017,November,Saturday,16:23,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,Chausse Mouton,chausse-mouton,1.7.2.1__1.0.1__20171030-02,17,20171130,classic,,2,1,20171127,4,20171127,5,0,5,0,0,0,,0,0,0,20171130,20171130
1639,fr,fr,2017-11-23 17:43:15.000000 UTC,,,,2017-12-23,2017,November,Thursday,18:43,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,Masquesantipollution,masquesantipollution,1.7.2.1__1.0.1__20171030-02,19,20171123,classic,,0,1,20171125,4,20171125,5,0,5,0,0,0,,0,0,0,20171123,
1671,fr,en,2017-11-23 11:28:32.000000 UTC,,,,2017-12-23,2017,November,Thursday,12:28,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,SpaForce,spaforce,1.7.2.1__1.0.1__20171030-02,19,20171124,classic,,0,1,20171124,4,20171124,5,0,5,0,0,0,,0,0,0,20171124,
1618,es,es,2017-11-23 11:42:23.000000 UTC,,,,2017-12-23,2017,November,Thursday,12:42,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,travelguau,travelguau,1.7.2.1__1.0.1__20171030-02,19,20171127,minimal,,0,1,20171124,4,20171124,5,0,5,0,0,0,,0,0,0,20171127,20171127
1648,es,es,2017-11-23 20:00:56.000000 UTC,,,,2017-12-23,2017,November,Thursday,21:00,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,cosmeticanaturalavalon,cosmeticanaturalavalon,1.7.2.1__1.0.1__20171030-02,19,20171124,classic,,1,1,20171125,4,20171125,5,0,5,0,0,0,,0,0,0,20171123,
1555,fr,fr,2017-11-22 14:13:06.000000 UTC,,,,2017-12-22,2017,November,Wednesday,15:13,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,GoShopGames,goshopgames,1.7.2.1__1.0.1__20171030-02,20,20171125,minimal,,2,1,20171123,4,20171123,5,0,5,0,0,0,,0,0,0,20171122,20171122
1539,fr,fr,2017-11-22 12:27:47.000000 UTC,,,,2017-12-22,2017,November,Wednesday,13:27,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,YourBike,yourbike,1.7.2.1__1.0.1__20171030-02,20,20171203,classic,,0,1,20171124,4,20171124,5,0,5,0,0,0,,0,0,0,20171122,
1569,fr,fr,2017-11-22 15:52:35.000000 UTC,,,,2017-12-22,2017,November,Wednesday,16:52,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,SVDISTRIBUTION,svdistribution,1.7.2.1__1.0.1__20171030-02,20,20171124,minimal,,1,1,20171124,4,20171124,5,0,5,0,0,0,,0,0,0,20171122,
1473,es,es,2017-11-21 09:37:19.000000 UTC,,,,2017-12-21,2017,November,Tuesday,10:37,Morning,es,Madrid,28100,Trial,Unknown,created,Federación de Cicloturismo,federacion-de-cicloturismo,1.7.2.1__1.0.1__20171030-02,21,20171127,classic,,2,2,20171123,4,20171122,5,0,5,1,0,1,20171121,38,0,38,,
1451,es,es,2017-11-20 19:54:59.000000 UTC,,,,2017-12-20,2017,November,Monday,20:54,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,Tienda en línea,tiendaenlinea,1.7.2.1__1.0.1__20171030-02,22,20171120,classic,,0,1,20171122,4,20171122,5,0,5,0,0,0,,0,0,0,,
1454,es,es,2017-11-20 19:12:16.000000 UTC,,,,2017-12-20,2017,November,Monday,20:12,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,rs6,rs6,1.7.2.1__1.0.1__20171030-02,22,20171123,classic,,0,1,20171121,4,20171121,5,0,5,0,0,0,,0,0,0,,
1338,it,it,2017-11-18 19:59:25.000000 UTC,,,,2017-12-18,2017,November,Saturday,20:59,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,merdulli,merdulli,1.7.2.1__1.0.1__20171030-02,24,20171120,classic,,0,1,20171120,4,20171120,5,0,5,0,0,0,,0,0,0,,
1331,it,it,2017-11-18 17:22:21.000000 UTC,,,,2017-12-18,2017,November,Saturday,18:22,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,PARALLELOSTORE ,parallelostore,1.7.2.1__1.0.1__20171030-02,24,20171127,classic,,0,1,20171120,4,20171120,5,0,5,0,0,0,,0,0,0,,
1326,it,it,2017-11-18 15:16:29.000000 UTC,,,,2017-12-18,2017,November,Saturday,16:16,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,nanocorsi,nanocorsi,1.7.2.1__1.0.1__20171030-02,24,20171118,minimal,,1,1,20171119,4,20171119,5,0,5,0,0,0,,0,0,0,20171118,
1270,es,es,2017-11-17 15:43:41.000000 UTC,,,,2017-12-17,2017,November,Friday,16:43,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,CarPlanet,carplanet,1.7.2.1__1.0.1__20171030-02,25,20171208,classic,,6,1,20171119,4,20171119,5,3,5,0,0,0,,0,0,0,,
1257,es,es,2017-11-17 13:27:05.000000 UTC,,,,2017-12-17,2017,November,Friday,14:27,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,Mirahfdani,mirahfdani,1.7.2.1__1.0.1__20171030-02,25,20171117,lifestyle,,0,1,20171118,4,20171118,5,0,5,0,0,0,,0,0,0,,
1586,es,es,2017-11-17 22:51:43.000000 UTC,,,,2017-12-17,2017,November,Friday,23:51,Evening,es,PILAS,41840,Trial,Unknown,created,Modas Amanda Shop,modas-amanda-shop,1.7.2.1__1.0.1__20171030-02,25,20171130,lifestyle,,1,2,20171119,4,20171119,5,0,5,0,0,0,,0,0,0,20171117,
1269,es,es,2017-11-17 15:41:56.000000 UTC,,,,2017-12-17,2017,November,Friday,16:41,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,mon's,mons,1.7.2.1__1.0.1__20171030-02,25,20171124,classic,,1,1,20171119,4,20171119,5,0,5,0,0,0,,0,0,0,,
1217,fr,fr,2017-11-16 15:22:32.000000 UTC,,,,2017-12-16,2017,November,Thursday,16:22,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,Worldwidemarket,gift,1.7.2.1__1.0.1__20171030-02,26,20171116,classic,,0,1,20171117,4,20171117,5,0,5,0,0,0,,0,0,0,,
1203,es,es,2017-11-16 12:03:00.000000 UTC,,,,2017-12-16,2017,November,Thursday,13:03,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,que cuki,que-cuki,1.7.2.1__1.0.1__20171030-02,26,20171117,minimal,,4,1,20171117,4,20171117,5,0,5,0,0,0,,0,0,0,20171116,
1156,fr,fr,2017-11-15 15:37:26.000000 UTC,,,,2017-12-15,2017,November,Wednesday,16:37,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,LUCKY2 ,lucky2,1.7.2.1__1.0.1__20171030-02,27,20171116,lifestyle,,1,4,20171117,4,20171116,5,0,5,0,0,0,,0,0,0,,
1147,fr,fr,2017-11-15 14:24:17.000000 UTC,,,,2017-12-15,2017,November,Wednesday,15:24,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,babyoccas,babyoccas,1.7.2.1__1.0.1__20171030-02,27,20171115,lifestyle,,0,1,20171117,4,20171117,5,0,5,0,0,0,,0,0,0,,
1126,fr,fr,2017-11-14 22:40:24.000000 UTC,,,,2017-12-14,2017,November,Tuesday,23:40,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,Sunna Cosmétics,sunna-cosmetics,1.7.2.1__1.0.1__20171030-02,28,20171115,classic,,15,3,20171116,4,20171116,5,0,5,0,0,0,,0,0,0,20171114,
1120,it,it,2017-11-14 20:42:14.000000 UTC,,,,2017-12-14,2017,November,Tuesday,21:42,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,CasaFassona,casafassona,1.7.2.1__1.0.1__20171030-02,28,20171116,classic,,0,1,20171115,4,20171115,5,0,5,0,0,0,,0,0,0,20171116,
1071,es,es,2017-11-14 11:56:37.000000 UTC,,,,2017-12-14,2017,November,Tuesday,12:56,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,Picante,picante,1.7.2.1__1.0.1__20171030-02,28,20171128,classic,,0,1,20171115,4,20171115,5,0,5,0,0,0,,0,0,0,20171114,
1066,es,es,2017-11-14 11:59:09.000000 UTC,,,,2017-12-14,2017,November,Tuesday,12:59,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,El tesoro de la belleza,el-tesoro-de-la-belleza,1.7.2.1__1.0.1__20171030-02,28,20171128,classic,,0,1,20171115,4,20171115,5,0,5,0,0,0,,0,0,0,20171114,
1091,fr,fr,2017-11-14 15:57:24.000000 UTC,,,,2017-12-14,2017,November,Tuesday,16:57,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,toutenvrac,toutenvrac,1.7.2.1__1.0.1__20171030-02,28,20171114,minimal,,1,1,20171116,4,20171116,5,0,5,0,0,0,,0,0,0,,
1107,it,it,2017-11-14 17:21:28.000000 UTC,,,,2017-12-14,2017,November,Tuesday,18:21,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,aaa,aaa,1.7.2.1__1.0.1__20171030-02,28,20171115,classic,,0,1,20171115,4,20171115,5,0,5,0,0,0,,0,0,0,,
991,es,es,2017-11-13 07:42:47.000000 UTC,,,,2017-12-13,2017,November,Monday,08:42,Morning,Unknown,Unknown,Unknown,Trial,Unknown,created,Dulce Hogar,dulce-hogar,1.7.2.1__1.0.1__20171030-02,29,20171116,minimal,,0,1,20171114,4,20171114,5,0,5,0,0,0,,0,0,0,20171116,
989,es,es,2017-11-13 07:41:01.000000 UTC,,,,2017-12-13,2017,November,Monday,08:41,Morning,Unknown,Unknown,Unknown,Trial,Unknown,created,SkullShop,skullshop,1.7.2.1__1.0.1__20171030-02,29,20171120,minimal,,1,1,20171114,4,20171114,5,0,5,0,0,0,,0,0,0,20171113,
987,it,it,2017-11-13 06:51:02.000000 UTC,,,,2017-12-13,2017,November,Monday,07:51,Morning,Unknown,Unknown,Unknown,Trial,Unknown,created,AleShop,aleshop,1.7.2.1__1.0.1__20171030-02,29,20171113,lifestyle,,0,1,20171114,4,20171114,5,0,5,0,0,0,,0,0,0,20171113,
986,fr,fr,2017-11-12 23:21:07.000000 UTC,2017-11-13 01:07:58.000000 UTC,0,1,2017-12-12,2017,November,Monday,00:21,Night,fr,Rennes,35000,Start,Monthly,created,Vicashop,vicashop,1.7.2.1__1.0.1__20171030-02,29,20171114,minimal,,1,2,20171114,4,20171114,5,0,5,0,0,0,,0,0,0,20171113,
1039,fr,fr,2017-11-13 17:38:59.000000 UTC,,,,2017-12-13,2017,November,Monday,18:38,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,bellashop,bellashop,1.7.2.1__1.0.1__20171030-02,29,20171120,lifestyle,,0,1,20171115,4,20171115,5,0,5,0,0,0,,0,0,0,20171113,
1046,es,es,2017-11-13 22:05:10.000000 UTC,,,,2017-12-13,2017,November,Monday,23:05,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,MyEyes ,myeyes,1.7.2.1__1.0.1__20171030-02,29,20171120,classic,,6,1,20171115,4,20171115,5,0,5,0,0,0,,0,0,0,20171116,
968,fr,fr,2017-11-12 16:25:58.000000 UTC,,,,2017-12-12,2017,November,Sunday,17:25,Day,Unknown,Unknown,Unknown,Trial,Unknown,disabled,La Boutik,laboutik,1.7.2.1__1.0.1__20171030-02,30,20171114,lifestyle,,12,2,20171114,4,20171113,5,0,1,0,0,0,,0,0,0,20171112,
897,fr,fr,2017-11-11 12:25:21.000000 UTC,,,,2017-12-11,2017,November,Saturday,13:25,Day,Unknown,Unknown,Unknown,Trial,Unknown,disabled,t-shirt-rennes,t-shirt-rennes,1.7.2.1__1.0.1__20171030-02,31,20171202,classic,,0,1,20171112,4,20171112,5,0,1,0,0,0,,0,0,0,20171111,
918,fr,fr,2017-11-11 20:04:00.000000 UTC,,,,2017-12-11,2017,November,Saturday,21:04,Evening,Unknown,Unknown,Unknown,Trial,Unknown,disabled,YCPL-shop,ycpl-shop,1.7.2.1__1.0.1__20171030-02,31,20171111,lifestyle,,0,1,20171112,4,20171112,5,0,0,0,0,0,,0,0,0,,
926,fr,fr,2017-11-11 22:28:42.000000 UTC,,,,2017-12-11,2017,November,Saturday,23:28,Evening,Unknown,Unknown,Unknown,Trial,Unknown,disabled,le Terroir de France,le-terroir-de-france,1.7.2.1__1.0.1__20171030-02,31,20171113,minimal,,0,1,20171113,4,20171113,5,0,1,0,0,0,,0,0,0,20171114,
1623,fr,fr,2017-11-10 14:44:01.000000 UTC,,,,2017-12-10,2017,November,Friday,15:44,Day,Unknown,Unknown,Unknown,Trial,Unknown,disabled,vrpl,vrpl,1.7.2.1__1.0.1__20171030-02,32,20171123,classic,,0,1,20171111,4,20171111,5,0,1,0,0,0,,0,0,0,,
